"ID","ItemType","Model"
"in_moldcave2_06","Static","i\in_moldcave2_06.nif"
"in_moldcave2_07","Static","i\in_moldcave2_07.nif"
"in_moldcave2_08","Static","i\in_moldcave2_08.nif"
"in_moldcave2_09","Static","i\in_moldcave2_09.nif"
"in_moldcave2_end","Static","i\in_moldcave2_end.nif"
"in_moldcave2_s_00","Static","i\in_moldcave2_s_00.nif"
"in_moldcave2_s_01","Static","i\in_moldcave2_s_01.nif"
"in_moldcave2_s_02","Static","i\in_moldcave2_s_02.nif"
"in_moldcave2_s_03","Static","i\in_moldcave2_s_03.nif"
"in_moldcave2_s_04","Static","i\in_moldcave2_s_04.nif"
"in_moldcave2_s_05","Static","i\in_moldcave2_s_05.nif"
"in_moldcave2_s_06","Static","i\in_moldcave2_s_06.nif"
"in_moldcave2_s_end","Static","i\in_moldcave2_s_end.nif"
"in_moldcave4_00","Static","i\in_moldcave4_00.nif"
"in_moldcave4_s_00","Static","i\in_moldcave4_s_00.nif"
"in_moldcave_00","Static","i\in_moldcave_00.nif"
"in_moldcave_01","Static","i\in_moldcave_01.nif"
"in_moldcave_02","Static","i\in_moldcave_02.nif"
"in_moldcave_03","Static","i\in_moldcave_03.nif"
"in_moldcave_04","Static","i\in_moldcave_04.nif"
"in_moldcave_05","Static","i\in_moldcave_05.nif"
"in_moldcave_06","Static","i\in_moldcave_06.nif"
"in_moldcave_07","Static","i\in_moldcave_07.nif"
"in_moldcave_08","Static","i\in_moldcave_08.nif"
"in_moldcave_09","Static","i\in_moldcave_09.nif"
"in_moldcave_10","Static","i\in_moldcave_10.nif"
"in_moldcave_11","Static","i\in_moldcave_11.nif"
"in_moldcave_12","Static","i\in_moldcave_12.nif"
"in_moldcave_13","Static","i\in_moldcave_13.nif"
"in_moldcave_14","Static","i\in_moldcave_14.nif"
"in_moldcave_15","Static","i\in_moldcave_15.nif"
"in_moldcave_16","Static","i\in_moldcave_16.nif"
"in_moldcave_17","Static","i\in_moldcave_17.nif"
"in_moldcave_18","Static","i\in_moldcave_18.nif"
"in_moldcave_19","Static","i\in_moldcave_19.nif"
"in_moldcave_21","Static","i\in_moldcave_21.nif"
"in_moldcave_21_1","Static","i\in_moldcave_21_1.nif"
"in_moldcave_25","Static","i\in_moldcave_25.nif"
"in_moldcave_26","Static","i\in_moldcave_26.nif"
"in_moldcave_27","Static","i\in_moldcave_27.nif"
"in_moldcave_28_1","Static","i\in_moldcave_28_1.nif"
"in_moldcave_doorway00","Static","i\in_moldcave_doorway00.nif"
"in_moldcave_exit00","Static","i\in_moldcave_exit00.nif"
"in_moldcave_form00","Static","i\in_moldcave_form00.nif"
"in_moldcave_form10","Static","i\in_moldcave_form10.nif"
"in_moldcave_form20","Static","i\in_moldcave_form20.nif"
"in_moldcave_form30","Static","i\in_moldcave_form30.nif"
"in_moldcave_lroom2_00","Static","i\in_moldcave_lroom2_00.nif"
"in_moldcave_lroom3_00","Static","i\in_moldcave_lroom3_00.nif"
"in_moldcave_lroom3_01","Static","i\in_moldcave_lroom3_01.nif"
"in_moldcave_lroom3_02","Static","i\in_moldcave_lroom3_02.nif"
"in_moldcave_lroom4_01","Static","i\in_moldcave_lroom4_01.nif"
"in_moldcave_lroom4_02","Static","i\in_moldcave_lroom4_02.nif"
"in_moldcave_lroom4_03","Static","i\in_moldcave_lroom4_03.nif"
"in_moldcave_lroom4_04","Static","i\in_moldcave_lroom4_04.nif"
"in_moldcave_lroom4_05","Static","i\in_moldcave_lroom4_05.nif"
"in_moldcave_nat_exit00","Static","i\in_moldcave_nat_exit00.nif"
"in_moldcave_sroom2_00","Static","i\in_moldcave_sroom2_00.nif"
"in_moldcave_sroom3_00","Static","i\in_moldcave_sroom3_00.nif"
"in_moldcave_sroom3_01","Static","i\in_moldcave_sroom3_01.nif"
"in_moldcave_sroom3_02","Static","i\in_moldcave_sroom3_02.nif"
"in_moldcave_sroom4_01","Static","i\in_moldcave_sroom4_01.nif"
"in_moldcave_sroom4_02","Static","i\in_moldcave_sroom4_02.nif"
"in_moldcave_sroom4_03","Static","i\in_moldcave_sroom4_03.nif"
"in_moldcave_sroom4_04","Static","i\in_moldcave_sroom4_04.nif"
"in_moldcave_sroom4_05","Static","i\in_moldcave_sroom4_05.nif"
"in_moldcave_stal00","Static","i\in_moldcave_stal00.nif"
"in_moldcave_stal10","Static","i\in_moldcave_stal10.nif"
"in_moldcave_stal20","Static","i\in_moldcave_stal20.nif"
"in_moldcave_stal30","Static","i\in_moldcave_stal30.nif"
"in_moldcave_stal40","Static","i\in_moldcave_stal40.nif"
"in_moldcave_stal50","Static","i\in_moldcave_stal50.nif"
"in_moldtrans_00","Static","i\in_moldtrans_00.nif"
"in_mud_rock_01","Static","i\in_mud_rock_01.nif"
"in_mud_rock_02","Static","i\in_mud_rock_02.nif"
"in_mud_rock_03","Static","i\in_mud_rock_03.nif"
"in_mud_rock_04","Static","i\in_mud_rock_04.nif"
"in_mud_rock_05","Static","i\in_mud_rock_05.nif"
"in_mud_rock_06","Static","i\in_mud_rock_06.nif"
"in_mud_rock_07","Static","i\in_mud_rock_07.nif"
"in_mud_rock_08","Static","i\in_mud_rock_08.nif"
"in_mud_rock_09","Static","i\in_mud_rock_09.nif"
"in_mud_rock_10","Static","i\in_mud_rock_10.nif"
"in_mud_rock_11","Static","i\in_mud_rock_11.nif"
"in_mud_rock_12","Static","i\in_mud_rock_12.nif"
"in_mud_rock_13","Static","i\in_mud_rock_13.nif"
"in_mud_rock_14","Static","i\in_mud_rock_14.nif"
"in_mud_rock_15","Static","i\in_mud_rock_15.nif"
"in_mud_rock_16","Static","i\in_mud_rock_16.nif"
"in_mud_rock_17","Static","i\in_mud_rock_17.nif"
"in_mud_rock_18","Static","i\in_mud_rock_18.nif"
"in_mud_rock_19","Static","i\in_mud_rock_19.nif"
"in_mud_rock_20","Static","i\in_mud_rock_20.nif"
"in_mud_rock_21","Static","i\in_mud_rock_21.nif"
"in_mud_rock_22","Static","i\in_mud_rock_22.nif"
"in_mud_rock_23","Static","i\in_mud_rock_23.nif"
"in_mud_rock_24","Static","i\in_mud_rock_24.nif"
"in_mud_rock_25","Static","i\in_mud_rock_25.nif"
"in_mud_rock_26","Static","i\in_mud_rock_26.nif"
"in_mud_rock_27","Static","i\in_mud_rock_27.nif"
"in_mud_rock_28","Static","i\in_mud_rock_28.nif"
"in_mudboulder00","Static","i\in_mudboulder00.nif"
"in_mudboulder01","Static","i\in_mudboulder01.nif"
"in_mudboulder02","Static","i\in_mudboulder02.nif"
"in_mudboulder03","Static","i\in_mudboulder03.nif"
"in_mudboulder04","Static","i\in_mudboulder04.nif"
"in_mudboulder05","Static","i\in_mudboulder05.nif"
"in_mudcave2_00","Static","i\in_mudcave2_00.nif"
"in_mudcave2_01","Static","i\in_mudcave2_01.nif"
"in_mudcave2_02","Static","i\in_mudcave2_02.nif"
"in_mudcave2_03","Static","i\in_mudcave2_03.nif"
"in_mudcave2_04","Static","i\in_mudcave2_04.nif"
"in_mudcave2_05","Static","i\in_mudcave2_05.nif"
"in_mudcave2_06","Static","i\in_mudcave2_06.nif"
"in_mudcave2_07","Static","i\in_mudcave2_07.nif"
"in_mudcave2_08","Static","i\in_mudcave2_08.nif"
"in_mudcave2_09","Static","i\in_mudcave2_09.nif"
"in_mudcave2_end","Static","i\in_mudcave2_end.nif"
"in_mudcave2_s_00","Static","i\in_mudcave2_s_00.nif"
"in_mudcave2_s_01","Static","i\in_mudcave2_s_01.nif"
"in_mudcave2_s_02","Static","i\in_mudcave2_s_02.nif"
"in_mudcave2_s_03","Static","i\in_mudcave2_s_03.nif"
"in_mudcave2_s_04","Static","i\in_mudcave2_s_04.nif"
"in_mudcave2_s_05","Static","i\in_mudcave2_s_05.nif"
"in_mudcave2_s_06","Static","i\in_mudcave2_s_06.nif"
"in_mudcave2_s_end","Static","i\in_mudcave2_s_end.nif"
"in_mudcave4_00","Static","i\in_mudcave4_00.nif"
"in_mudcave4_s_00","Static","i\in_mudcave4_s_00.nif"
"in_mudcave_00","Static","i\in_mudcave_00.nif"
"in_mudcave_01","Static","i\in_mudcave_01.nif"
"in_mudcave_02","Static","i\in_mudcave_02.nif"
"in_mudcave_03","Static","i\in_mudcave_03.nif"
"in_mudcave_04","Static","i\in_mudcave_04.nif"
"in_mudcave_05","Static","i\in_mudcave_05.nif"
"in_mudcave_06","Static","i\in_mudcave_06.nif"
"in_mudcave_07","Static","i\in_mudcave_07.nif"
"in_mudcave_08","Static","i\in_mudcave_08.nif"
"in_mudcave_09","Static","i\in_mudcave_09.nif"
"in_mudcave_10","Static","i\in_mudcave_10.nif"
"in_mudcave_11","Static","i\in_mudcave_11.nif"
"in_mudcave_12","Static","i\in_mudcave_12.nif"
"in_mudcave_13","Static","i\in_mudcave_13.nif"
"in_mudcave_14","Static","i\in_mudcave_14.nif"
"in_mudcave_15","Static","i\in_mudcave_15.nif"
"in_mudcave_16","Static","i\in_mudcave_16.nif"
"in_mudcave_17","Static","i\in_mudcave_17.nif"
"in_mudcave_18","Static","i\in_mudcave_18.nif"
"in_mudcave_19","Static","i\in_mudcave_19.nif"
"in_mudcave_21","Static","i\in_mudcave_21.nif"
"in_mudcave_21_1","Static","i\in_mudcave_21_1.nif"
"in_mudcave_25","Static","i\in_mudcave_25.nif"
"in_mudcave_26","Static","i\in_mudcave_26.nif"
"in_mudcave_27","Static","i\in_mudcave_27.nif"
"in_mudcave_28_1","Static","i\in_mudcave_28_1.nif"
"in_mudcave_doorway00","Static","i\in_mudcave_doorway00.nif"
"in_mudcave_exit00","Static","i\in_mudcave_exit00.nif"
"in_mudcave_form00","Static","i\in_mudcave_form00.nif"
"in_mudcave_form10","Static","i\in_mudcave_form10.nif"
"in_mudcave_form20","Static","i\in_mudcave_form20.nif"
"in_mudcave_form30","Static","i\in_mudcave_form30.nif"
"in_mudcave_lroom2_00","Static","i\in_mudcave_lroom2_00.nif"
"in_mudcave_lroom3_00","Static","i\in_mudcave_lroom3_00.nif"
"in_mudcave_lroom3_01","Static","i\in_mudcave_lroom3_01.nif"
"in_mudcave_lroom3_02","Static","i\in_mudcave_lroom3_02.nif"
"in_mudcave_lroom4_01","Static","i\in_mudcave_lroom4_01.nif"
"in_mudcave_lroom4_02","Static","i\in_mudcave_lroom4_02.nif"
"in_mudcave_lroom4_03","Static","i\in_mudcave_lroom4_03.nif"
"in_mudcave_lroom4_04","Static","i\in_mudcave_lroom4_04.nif"
"in_mudcave_lroom4_05","Static","i\in_mudcave_lroom4_05.nif"
"in_mudcave_nat_exit00","Static","i\in_mudcave_nat_exit00.nif"
"in_mudcave_sroom2_00","Static","i\in_mudcave_sroom2_00.nif"
"in_mudcave_sroom3_00","Static","i\in_mudcave_sroom3_00.nif"
"in_mudcave_sroom3_01","Static","i\in_mudcave_sroom3_01.nif"
"in_mudcave_sroom3_02","Static","i\in_mudcave_sroom3_02.nif"
"in_mudcave_sroom4_01","Static","i\in_mudcave_sroom4_01.nif"
"in_mudcave_sroom4_02","Static","i\in_mudcave_sroom4_02.nif"
"in_mudcave_sroom4_03","Static","i\in_mudcave_sroom4_03.nif"
"in_mudcave_sroom4_04","Static","i\in_mudcave_sroom4_04.nif"
"in_mudcave_sroom4_05","Static","i\in_mudcave_sroom4_05.nif"
"in_mudcave_stal00","Static","i\in_mudcave_stal00.nif"
"in_mudcave_stal10","Static","i\in_mudcave_stal10.nif"
"in_mudcave_stal20","Static","i\in_mudcave_stal20.nif"
"in_mudcave_stal30","Static","i\in_mudcave_stal30.nif"
"in_mudcave_stal40","Static","i\in_mudcave_stal40.nif"
"in_mudcave_stal50","Static","i\in_mudcave_stal50.nif"
"in_mudtrans_00","Static","i\in_mudtrans_00.nif"
"in_nord_doorf_01","Static","i\In_nord_doorf_01.NIF"
"in_nord_doorf_02","Static","i\In_nord_doorf_02.NIF"
"in_nord_fireplace_01","Static","i\In_nord_fireplace_01.NIF"
"in_nord_house_01","Static","i\In_nord_house_01.NIF"
"in_nord_house_02","Static","i\In_nord_house_02.NIF"
"in_nord_house_03","Static","i\In_nord_house_03.NIF"
"in_nord_house_04","Static","i\In_nord_house_04.NIF"
"in_nord_house_05","Static","i\In_nord_house_05.NIF"
"in_nord_ladder_01","Static","i\In_nord_ladder_01.NIF"
"in_nord_ladder_02","Static","i\In_nord_ladder_02.NIF"
"in_nord_rafterboards_01","Static","i\In_nord_rafterboards_01.NIF"
"In_OM_3way_01","Static","i\In_OM_3way_01.NIF"
"In_OM_4way_01","Static","i\In_OM_4way_01.NIF"
"In_OM_Amalexia","Static","i\In_OM_Amalexia.NIF"
"in_OM_Aquaduct","Static","i\in_OM_Aquaduct.NIF"
"In_OM_Aquaduct_End","Static","i\In_OM_Aquaduct_End.NIF"
"In_OM_Aquaduct_End02","Static","i\In_OM_Aquaduct_End02.NIF"
"In_OM_Arch01","Static","i\In_OM_Arch01.NIF"
"In_OM_Arch02","Static","i\In_OM_Arch02.NIF"
"In_OM_Arch03","Static","i\In_OM_Arch03.NIF"
"In_OM_casket","Static","i\In_OM_casket.NIF"
"In_OM_center","Static","i\In_OM_center.NIF"
"In_OM_column01","Static","i\In_OM_column01.NIF"
"In_OM_column02","Static","i\In_OM_column02.NIF"
"In_OM_column04","Static","i\In_OM_column04.NIF"
"In_OM_column06","Static","i\In_OM_column06.NIF"
"In_OM_column07","Static","i\In_OM_column07.NIF"
"In_OM_column08","Static","i\In_OM_column08.NIF"
"In_OM_column09","Static","i\In_OM_column09.NIF"
"In_OM_column10","Static","i\In_OM_column10.NIF"
"In_OM_column11","Static","i\In_OM_column11.NIF"
"In_OM_column13","Static","i\In_OM_column13.NIF"
"In_OM_column14","Static","i\In_OM_column14.NIF"
"In_OM_column15","Static","i\In_OM_column15.NIF"
"In_OM_column16","Static","i\In_OM_column16.NIF"
"in_OM_connect_01","Static","i\in_OM_connect_01.NIF"
"In_OM_corner_01","Static","i\In_OM_corner_01.NIF"
"In_OM_DBfloor","Static","i\In_OM_DBfloor.NIF"
"In_OM_Dias","Static","i\In_OM_Diaz.NIF"
"In_OM_doorjam","Static","i\In_OM_doorjam.NIF"
"In_OM_doorjam_03","Static","i\In_OM_doorjam_03.NIF"
"In_OM_ductcap","Static","i\In_OM_ductcap.NIF"
"In_OM_end","Static","i\In_OM_end.NIF"
"In_OM_floor_1024","Static","i\In_OM_floor_1024.NIF"
"In_OM_hall_02","Static","i\In_OM_hall_02.NIF"
"In_OM_hall_03","Static","i\In_OM_hall_03.NIF"
"In_OM_mezzanine","Static","i\In_OM_mezzanine.NIF"
"In_OM_pillar","Static","i\In_OM_pillar.NIF"
"In_OM_plat512","Static","i\In_OM_plat512.NIF"
"In_OM_platform","Static","i\In_OM_platform.NIF"
"In_OM_platform_S","Static","i\In_OM_platform_S.NIF"
"In_OM_rock_stairs","Static","i\In_OM_rock_stairs.NIF"
"In_OM_rubble01","Static","i\In_OM_rubble01.NIF"
"In_OM_rubble_Sm","Static","i\In_OM_rubble_Sm.NIF"
"In_OM_ruin02","Static","i\In_DB_ruin02.NIF"
"In_OM_ruin03","Static","i\In_DB_front03.NIF"
"In_OM_skullpile","Static","i\In_OM_skullpile.NIF"
"In_OM_spike01","Static","i\In_OM_spike01.NIF"
"In_OM_spike02","Static","i\In_OM_spike02.NIF"
"In_OM_spike03","Static","i\In_OM_spike03.NIF"
"In_OM_statue1","Static","i\In_OM_Statue1.NIF"
"In_OM_statue2","Static","i\In_OM_Statue2.NIF"
"In_OM_steps","Static","i\In_OM_steps.NIF"
"in_OM_stone_ramp","Static","i\in_OM_stone_ramp.NIF"
"in_OM_stone_ramp02","Static","i\in_OM_stone_ramp02.NIF"
"In_OM_temple_ruins","Static","i\In_OM_temple_ruins.NIF"
"In_OM_trap","Static","i\In_OM_trap.NIF"
"In_OM_walkway","Static","i\In_OM_walkway.NIF"
"In_OM_wall_spike","Static","i\In_OM_wall_spike.NIF"
"In_OM_wallruin01","Static","i\In_OM_wallruin01.NIF"
"In_OM_wallruin02","Static","i\In_OM_wallruin02.NIF"
"In_OM_wallruin03","Static","i\In_OM_wallruin03.NIF"
"In_OM_wallruin04","Static","i\In_OM_wallruin04.NIF"
"In_OM_wallruin05","Static","i\In_OM_wallruin05.NIF"
"In_OM_wallruin06","Static","i\In_OM_wallruin06.NIF"
"In_OM_wallruin07","Static","i\In_OM_wallruin07.NIF"
"In_prison_ship","Static","i\In_prison_ship.NIF"
"in_py_rock_01","Static","i\in_py_rock_01.nif"
"in_py_rock_02","Static","i\in_py_rock_02.nif"
"in_py_rock_03","Static","i\in_py_rock_03.nif"
"in_py_rock_04","Static","i\in_py_rock_04.nif"
"in_py_rock_05","Static","i\in_py_rock_05.nif"
"in_py_rock_06","Static","i\in_py_rock_06.nif"
"in_py_rock_07","Static","i\in_py_rock_07.nif"
"in_py_rock_08","Static","i\in_py_rock_08.nif"
"in_py_rock_09","Static","i\in_py_rock_09.nif"
"in_py_rock_10","Static","i\in_py_rock_10.nif"
"in_py_rock_11","Static","i\in_py_rock_11.nif"
"in_py_rock_12","Static","i\in_py_rock_12.nif"
"in_py_rock_13","Static","i\in_py_rock_13.nif"
"in_py_rock_14","Static","i\in_py_rock_14.nif"
"in_py_rock_15","Static","i\in_py_rock_15.nif"
"in_py_rock_16","Static","i\in_py_rock_16.nif"
"in_py_rock_17","Static","i\in_py_rock_17.nif"
"in_py_rock_18","Static","i\in_py_rock_18.nif"
"in_py_rock_19","Static","i\in_py_rock_19.nif"
"in_py_rock_20","Static","i\in_py_rock_20.nif"
"in_py_rock_21","Static","i\in_py_rock_21.nif"
"in_py_rock_22","Static","i\in_py_rock_22.nif"
"in_py_rock_23","Static","i\in_py_rock_23.nif"
"in_py_rock_24","Static","i\in_py_rock_24.nif"
"in_py_rock_25","Static","i\in_py_rock_25.nif"
"in_py_rock_26","Static","i\in_py_rock_26.nif"
"in_py_rock_27","Static","i\in_py_rock_27.nif"
"in_py_rock_28","Static","i\in_py_rock_28.nif"
"in_pyboulder00","Static","i\in_pyboulder00.nif"
"in_pyboulder01","Static","i\in_pyboulder01.nif"
"in_pyboulder02","Static","i\in_pyboulder02.nif"
"in_pyboulder03","Static","i\in_pyboulder03.nif"
"in_pyboulder04","Static","i\in_pyboulder04.nif"
"in_pyboulder05","Static","i\in_pyboulder05.nif"
"in_pycave2_00","Static","i\in_pycave2_00.nif"
"in_pycave2_01","Static","i\in_pycave2_01.nif"
"in_pycave2_02","Static","i\in_pycave2_02.nif"
"in_pycave2_03","Static","i\in_pycave2_03.nif"
"in_pycave2_04","Static","i\in_pycave2_04.nif"
"in_pycave2_05","Static","i\in_pycave2_05.nif"
"in_pycave2_06","Static","i\in_pycave2_06.nif"
"in_pycave2_07","Static","i\in_pycave2_07.nif"
"in_pycave2_08","Static","i\in_pycave2_08.nif"
"in_pycave2_09","Static","i\in_pycave2_09.nif"
"in_pycave2_end","Static","i\in_pycave2_end.nif"
"in_pycave2_s_00","Static","i\in_pycave2_s_00.nif"
"in_pycave2_s_01","Static","i\in_pycave2_s_01.nif"
"in_pycave2_s_02","Static","i\in_pycave2_s_02.nif"
"in_pycave2_s_03","Static","i\in_pycave2_s_03.nif"
"in_pycave2_s_04","Static","i\in_pycave2_s_04.nif"
"in_pycave2_s_05","Static","i\in_pycave2_s_05.nif"
"in_pycave2_s_06","Static","i\in_pycave2_s_06.nif"
"in_pycave2_s_end","Static","i\in_pycave2_s_end.nif"
"in_pycave4_00","Static","i\in_pycave4_00.nif"
"in_pycave4_s_00","Static","i\in_pycave4_s_00.nif"
"in_pycave_00","Static","i\in_pycave_00.nif"
"in_pycave_01","Static","i\in_pycave_01.nif"
"in_pycave_02","Static","i\in_pycave_02.nif"
"in_pycave_03","Static","i\in_pycave_03.nif"
"in_pycave_04","Static","i\in_pycave_04.nif"
"in_pycave_05","Static","i\in_pycave_05.nif"
"in_pycave_06","Static","i\in_pycave_06.nif"
"in_pycave_07","Static","i\in_pycave_07.nif"
"in_pycave_08","Static","i\in_pycave_08.nif"
"in_pycave_09","Static","i\in_pycave_09.nif"
"in_pycave_10","Static","i\in_pycave_10.nif"
"in_pycave_11","Static","i\in_pycave_11.nif"
"in_pycave_12","Static","i\in_pycave_12.nif"
"in_pycave_13","Static","i\in_pycave_13.nif"
"in_pycave_14","Static","i\in_pycave_14.nif"
"in_pycave_15","Static","i\in_pycave_15.nif"
"in_pycave_16","Static","i\in_pycave_16.nif"
"in_pycave_17","Static","i\in_pycave_17.nif"
"in_pycave_18","Static","i\in_pycave_18.nif"
"in_pycave_19","Static","i\in_pycave_19.nif"
"in_pycave_21","Static","i\in_pycave_21.nif"
"in_pycave_21_1","Static","i\in_pycave_21_1.nif"
"in_pycave_25","Static","i\in_pycave_25.nif"
"in_pycave_26","Static","i\in_pycave_26.nif"
"in_pycave_27","Static","i\in_pycave_27.nif"
"in_pycave_28_1","Static","i\in_pycave_28_1.nif"
"in_pycave_doorway00","Static","i\in_pycave_doorway00.nif"
"in_pycave_exit00","Static","i\in_pycave_exit00.nif"
"in_pycave_form00","Static","i\in_pycave_form00.nif"
"in_pycave_form10","Static","i\in_pycave_form10.nif"
"in_pycave_form20","Static","i\in_pycave_form20.nif"
"in_pycave_form30","Static","i\in_pycave_form30.nif"
"in_pycave_lroom2_00","Static","i\in_pycave_lroom2_00.nif"
"in_pycave_lroom3_00","Static","i\in_pycave_lroom3_00.nif"
"in_pycave_lroom3_01","Static","i\in_pycave_lroom3_01.nif"
"in_pycave_lroom3_02","Static","i\in_pycave_lroom3_02.nif"
"in_pycave_lroom4_01","Static","i\in_pycave_lroom4_01.nif"
"in_pycave_lroom4_02","Static","i\in_pycave_lroom4_02.nif"
"in_pycave_lroom4_03","Static","i\in_pycave_lroom4_03.nif"
"in_pycave_lroom4_04","Static","i\in_pycave_lroom4_04.nif"
"in_pycave_lroom4_05","Static","i\in_pycave_lroom4_05.nif"
"in_pycave_nat_exit00","Static","i\in_pycave_nat_exit00.nif"
"in_pycave_sroom2_00","Static","i\in_pycave_sroom2_00.nif"
"in_pycave_sroom3_00","Static","i\in_pycave_sroom3_00.nif"
"in_pycave_sroom3_01","Static","i\in_pycave_sroom3_01.nif"
"in_pycave_sroom3_02","Static","i\in_pycave_sroom3_02.nif"
"in_pycave_sroom4_01","Static","i\in_pycave_sroom4_01.nif"
"in_pycave_sroom4_02","Static","i\in_pycave_sroom4_02.nif"
"in_pycave_sroom4_03","Static","i\in_pycave_sroom4_03.nif"
"in_pycave_sroom4_04","Static","i\in_pycave_sroom4_04.nif"
"in_pycave_sroom4_05","Static","i\in_pycave_sroom4_05.nif"
"in_pycave_stal00","Static","i\in_pycave_stal00.nif"
"in_pycave_stal10","Static","i\in_pycave_stal10.nif"
"in_pycave_stal20","Static","i\in_pycave_stal20.nif"
"in_pycave_stal30","Static","i\in_pycave_stal30.nif"
"in_pycave_stal40","Static","i\in_pycave_stal40.nif"
"in_pycave_stal50","Static","i\in_pycave_stal50.nif"
"in_pytrans_00","Static","i\in_pytrans_00.nif"
"in_r_building_01","Static","i\In_R_building_01.NIF"
"in_r_guild_mage_01","Static","i\In_R_guild_mage_01.NIF"
"in_r_l_doorjamb_02","Static","i\in_R_L_doorjamb_02.NIF"
"in_r_l_int_arch_01","Static","i\In_R_L_int_arch_01.NIF"
"in_r_l_int_arches_01","Static","i\In_R_L_int_arches_01.NIF"
"in_r_l_int_balcony_01","Static","i\In_R_L_int_balcony_01.NIF"
"in_r_l_int_bridge_01","Static","i\In_R_L_int_bridge_01.NIF"
"in_r_l_int_bridge_02","Static","i\In_R_L_int_bridge_02.NIF"
"in_r_l_int_center_01","Static","i\In_R_L_int_center_01.NIF"
"in_r_l_int_center_02","Static","i\In_R_L_int_center_02.NIF"
"in_r_l_int_column_01","Static","i\In_R_L_int_column_01.NIF"
"in_r_l_int_corner_01","Static","i\In_R_L_int_corner_01.NIF"
"in_r_l_int_corner_02","Static","i\In_R_L_int_corner_02.NIF"
"in_r_l_int_corner_03","Static","i\In_R_L_int_corner_03.NIF"
"in_r_l_int_entrance_01","Static","i\In_R_L_int_entrance_01.NIF"
"in_r_l_int_entrance_02","Static","i\In_R_L_int_entrance_02.NIF"
"in_r_l_int_entrance_03","Static","i\In_R_L_int_entrance_03.NIF"
"in_r_l_int_lcenter_01","Static","i\In_R_L_int_Lcenter_01.NIF"
"in_r_l_int_lcenter_02","Static","i\In_R_L_int_Lcenter_02.NIF"
"in_r_l_int_lcenter_03","Static","i\In_R_L_int_Lcenter_03.NIF"
"in_r_l_int_lcenter_04","Static","i\In_R_L_int_Lcenter_04.NIF"
"in_r_l_int_lcolumn_01","Static","i\In_R_L_int_Lcolumn_01.NIF"
"in_r_l_int_lcorner_01","Static","i\In_R_L_int_Lcorner_01.NIF"
"in_r_l_int_lcorner_02","Static","i\In_R_L_int_Lcorner_02.NIF"
"in_r_l_int_lcorner_03","Static","i\In_R_L_int_Lcorner_03.NIF"
"in_r_l_int_lentrance_01","Static","i\In_R_L_int_Lentrance_01.NIF"
"in_r_l_int_lentrance_02","Static","i\In_R_L_int_Lentrance_02.NIF"
"in_r_l_int_lpartition_01","Static","i\In_R_L_int_Lpartition_01.NIF"
"in_r_l_int_lwall_01","Static","i\In_R_L_int_Lwall_01.NIF"
"in_r_l_int_lwall_02","Static","i\In_R_L_int_Lwall_02.NIF"
"in_r_l_int_partition_01","Static","i\In_R_L_int_partition_01.NIF"
"in_r_l_int_pillar_01","Static","i\In_R_L_int_pillar_01.NIF"
"in_r_l_int_pillar_02","Static","i\In_R_L_int_pillar_02.NIF"
"in_r_l_int_rail_01","Static","i\In_R_L_int_rail_01.NIF"
"in_r_l_int_railing_01","Static","i\in_r_l_int_railing_01.nif"
"in_r_l_int_stairs_01","Static","i\In_R_L_int_stairs_01.NIF"
"in_r_l_int_stairs_02","Static","i\In_R_L_int_stairs_02.NIF"
"in_r_l_int_stairs_03","Static","i\In_R_L_int_stairs_03.NIF"
"in_r_l_int_wall_01","Static","i\In_R_L_int_wall_01.NIF"
"in_r_l_int_wall_02","Static","i\In_R_L_int_wall_02.NIF"
"in_r_l_long_ramp_01","Static","i\In_R_L_long_ramp_01.NIF"
"in_r_l_short_ramp_01","Static","i\In_R_L_short_ramp_01.NIF"
"in_r_s_doorjamb_01","Static","i\In_R_S_doorjamb_01.NIF"
"in_r_s_int_balcony_01","Static","i\In_R_S_int_balcony_01.NIF"
"in_r_s_int_bridge_01","Static","i\In_R_S_int_bridge_01.NIF"
"in_r_s_int_bridge_02","Static","i\In_R_S_int_bridge_02.NIF"
"in_r_s_int_center_01","Static","i\In_R_S_int_center_01.NIF"
"in_r_s_int_center_02","Static","i\In_R_S_int_center_02.NIF"
"in_r_s_int_center_03","Static","i\In_R_S_int_center_03.NIF"
"in_r_s_int_center_04","Static","i\In_R_S_int_center_04.NIF"
"in_r_s_int_center_05","Static","i\In_R_S_int_center_05.NIF"
