"ID","ItemType","Name","Weight","Model","Inventory","Script","Organic","Respawn"
"T_CyrRga_Furn_Ba1PosGC","Container","Basket","100.00","pc\o\pc_cont_rga_basket01.nif","","","No","No"
"T_CyrRga_Furn_Ba1PosRga","Container","Basket","100.00","pc\o\pc_cont_rga_basket01.nif","","","No","No"
"T_CyrRga_Furn_BlEmpty","Container","Bale","200.00","pc\o\pc_cont_rga_bale_01.nif","","","No","No"
"T_CyrRga_Furn_BlFoodGC","Container","Bale","200.00","pc\o\pc_cont_rga_bale_01.nif","","","No","No"
"T_CyrRga_Furn_BlGrain","Container","Bale","200.00","pc\o\pc_cont_rga_bale_01.nif","","","No","No"
"T_CyrRga_Furn_BlIngGC","Container","Bale","200.00","pc\o\pc_cont_rga_bale_01.nif","","","No","No"
"T_CyrRga_Furn_BlSalt","Container","Bale","200.00","pc\o\pc_cont_rga_bale_01.nif","","","No","No"
"T_CyrRga_Furn_Pot1Cloth","Container","Pot","30.00","pc\o\pc_cont_rga_pot01.nif","","","No","No"
"T_CyrRga_Furn_Pot1Empty","Container","Pot","30.00","pc\o\pc_cont_rga_pot01.nif","","","No","No"
"T_CyrRga_Furn_Pot1Gold","Container","Pot","30.00","pc\o\pc_cont_rga_pot01.nif","","","No","No"
"T_CyrRga_Furn_Pot1Pearl","Container","Pot","30.00","pc\o\pc_cont_rga_pot01.nif","","","No","No"
"T_CyrRga_Furn_Pot3Cloth","Container","Pot","30.00","pc\o\pc_cont_rga_pot03.nif","","","No","No"
"T_CyrRga_Furn_Pot3Empty","Container","Pot","30.00","pc\o\pc_cont_rga_pot03.nif","","","No","No"
"T_CyrRga_Furn_Pot3Gold","Container","Pot","30.00","pc\o\pc_cont_rga_pot03.nif","","","No","No"
"T_CyrRga_Furn_Pot3Pearl","Container","Pot","30.00","pc\o\pc_cont_rga_pot03.nif","","","No","No"
"T_CyrRga_Furn_Urn1Drink","Container","Urn","100.00","pc\o\pc_cont_rga_urn01.nif","","","No","No"
"T_CyrRga_Furn_Urn1Empty","Container","Urn","100.00","pc\o\pc_cont_rga_urn01.nif","","","No","No"
"T_CyrRga_Furn_Urn1Food","Container","Urn","100.00","pc\o\pc_cont_rga_urn01.nif","","","No","No"
"T_CyrRga_Furn_Urn1PosGC","Container","Urn","100.00","pc\o\pc_cont_rga_urn01.nif","","","No","No"
"T_CyrRga_Furn_Urn1PosRg","Container","Urn","100.00","pc\o\pc_cont_rga_urn01.nif","","","No","No"
"T_CyrRga_Furn_Urn2Drink","Container","Urn","100.00","pc\o\pc_cont_rga_urn02.nif","","","No","No"
"T_CyrRga_Furn_Urn2Empty","Container","Urn","100.00","pc\o\pc_cont_rga_urn02.nif","","","No","No"
"T_CyrRga_Furn_Urn2Food","Container","Urn","100.00","pc\o\pc_cont_rga_urn02.nif","","","No","No"
"T_CyrRga_Furn_Urn2PosGC","Container","Urn","100.00","pc\o\pc_cont_rga_urn02.nif","","","No","No"
"T_CyrRga_Furn_Urn2PosRg","Container","Urn","100.00","pc\o\pc_cont_rga_urn02.nif","","","No","No"
"T_CyrRga_Furn_Urn3Drink","Container","Urn","100.00","pc\o\pc_cont_rga_urn03.nif","","","No","No"
"T_CyrRga_Furn_Urn3Empty","Container","Urn","100.00","pc\o\pc_cont_rga_urn03.nif","","","No","No"
"T_CyrRga_Furn_Urn3Food","Container","Urn","100.00","pc\o\pc_cont_rga_urn03.nif","","","No","No"
"T_CyrRga_Furn_Urn3PosGC","Container","Urn","100.00","pc\o\pc_cont_rga_urn03.nif","","","No","No"
"T_CyrRga_Furn_Urn3PosRg","Container","Urn","100.00","pc\o\pc_cont_rga_urn03.nif","","","No","No"
"T_CyrRga_Furn_Urn4Drink","Container","Urn","100.00","pc\o\pc_cont_rga_urn04.nif","","","No","No"
"T_CyrRga_Furn_Urn4Empty","Container","Urn","100.00","pc\o\pc_cont_rga_urn04.nif","","","No","No"
"T_CyrRga_Furn_Urn4Food","Container","Urn","100.00","pc\o\pc_cont_rga_urn04.nif","","","No","No"
"T_CyrRga_Furn_Urn4PosGC","Container","Urn","100.00","pc\o\pc_cont_rga_urn04.nif","","","No","No"
"T_CyrRga_Furn_Urn4PosRg","Container","Urn","100.00","pc\o\pc_cont_rga_urn04.nif","","","No","No"
"T_CyrRga_Furn_Urn5Drink","Container","Urn","100.00","pc\o\pc_cont_rga_urn05.nif","","","No","No"
"T_CyrRga_Furn_Urn5Empty","Container","Urn","100.00","pc\o\pc_cont_rga_urn05.nif","","","No","No"
"T_CyrRga_Furn_Urn5Food","Container","Urn","100.00","pc\o\pc_cont_rga_urn05.nif","","","No","No"
"T_CyrRga_Furn_Urn5PosGC","Container","Urn","100.00","pc\o\pc_cont_rga_urn05.nif","","","No","No"
"T_CyrRga_Furn_Urn5PosRg","Container","Urn","100.00","pc\o\pc_cont_rga_urn05.nif","","","No","No"
"T_Els_Flora_Hibiscus01","Container","Hibiscus","0.00","EPoS\o\flora_hibiscus.nif","","","Yes","Yes"
"T_Els_Flora_Nightsh01","Container","Nightshade","0.00","pc\o\pc_flora_nightshade.nif","","","Yes","Yes"
"T_Els_Flora_Oleander01","Container","Nerium Rose","0.00","EPoS\o\flora_oleander_01.nif","","","Yes","Yes"
"T_Els_Flora_Sugarcane01","Container","Sweetgrass","0.00","EPoS\o\flora_sugarcane_01.nif","","","Yes","Yes"
"T_Els_Flora_Sugarcane02","Container","Sweetgrass","0.00","EPoS\o\flora_sugarcane_02.nif","","","Yes","Yes"
"T_Els_Flora_Sugarcane03","Container","Sweetgrass","0.00","EPoS\o\flora_sugarcane_03.nif","","","Yes","Yes"
"T_Els_Flora_Sugarcane04","Container","Sweetgrass","0.00","EPoS\o\flora_sugarcane_04.nif","","","Yes","Yes"
"T_Els_Flora_Thornt_01","Container","Thorntail","0.00","EPoS\o\flora_cactus_01a.nif","","","Yes","Yes"
"T_Els_Flora_Thornt_02","Container","Thorntail","0.00","EPoS\o\flora_cactus_01b.nif","","","Yes","Yes"
"T_Els_Flora_Thornt_03","Container","Thorntail","0.00","EPoS\o\flora_cactus_01c.nif","","","Yes","Yes"
"T_Glb_Fauna_ChickHang01","Container","Chicken","2.00","Sky\o\Sky_Cont_Chicken_01.nif","","","Yes","No"
"T_Glb_Fauna_FishSlRst01","Container","Roasted Fish","0.00","pc\o\pc_cont_roastedfish_01.nif","","","Yes","No"
"T_Glb_Fauna_FishSlRst02","Container","Roasted Fish","0.00","pc\o\pc_cont_roastedfish_02.nif","","","Yes","No"
"T_Glb_Fauna_FishSlRst03","Container","Roasted Fish","0.00","pc\o\pc_cont_roastedfish_03.nif","","","Yes","No"
"T_Glb_Fauna_Leek01","Container","<Deprecated>","0.00","Sky\o\Sky_Flora_Leek_01.nif","","","Yes","Yes"
"T_Glb_Fauna_RatRst01","Container","Roasted Rat","0.00","pc\o\pc_cont_roastedrat_01.nif","","","Yes","No"
"T_Glb_Fauna_RatRst02","Container","Roasted Rat","0.00","pc\o\pc_cont_roastedrat_02.nif","","","Yes","No"
"T_Glb_Flora_AmanitaMs01","Container","<Deprecated>","0.00","TR\f\tr_flora_amanita_01.nif","","","Yes","Yes"
"T_Glb_Flora_AmanitaMs02","Container","<Deprecated>","0.00","TR\f\tr_flora_amanita_02.nif","","","Yes","Yes"
"T_Glb_Flora_Blackberr01","Container","Blackberry Bush","0.00","pc\o\pc_flora_bBerry.nif","","","Yes","Yes"
"T_Glb_Flora_Blackberr02","Container","Blackberry Bush","0.00","pc\o\pc_flora_bberry_02.nif","","","Yes","Yes"
"T_Glb_Flora_Blackberr03","Container","Blackberry Bush","0.00","pc\o\pc_flora_bberry_03.nif","","","Yes","Yes"
"T_Glb_Flora_Cabbage01","Container","Cabbage","0.00","Sky\o\Sky_Flora_Cabbage_02.nif","","","Yes","Yes"
"T_Glb_Flora_Carrot01","Container","Carrot Plant","0.00","pc\o\pc_flora_carrot.nif","","","Yes","Yes"
"T_Glb_Flora_Fennel01","Container","Fennel","0.00","pc\o\pc_flora_fennel.nif","","","Yes","Yes"
"T_Glb_Flora_FlAmanita01","Container","Fly Amanita","0.00","pc\o\pc_flora_FAmanita1.nif","","","Yes","Yes"
"T_Glb_Flora_FlAmanita02","Container","Fly Amanita","0.00","pc\o\pc_flora_FAmanita2.nif","","","Yes","Yes"
"T_Glb_Flora_Flax01","Container","Flax","0.00","pc\o\pc_flora_flax1.nif","","","Yes","Yes"
"T_Glb_Flora_Flax02","Container","Flax","0.00","pc\o\pc_flora_flax2.nif","","","Yes","Yes"
"T_Glb_Flora_Flax03","Container","Flax","0.00","pc\o\pc_flora_flax3.nif","","","Yes","Yes"
"T_Glb_Flora_Foxglove01","Container","Foxglove","0.00","pc\o\pc_flora_foxglove.nif","","","Yes","Yes"
"T_Glb_Flora_Garlic01","Container","Garlic","0.00","Sky\o\Sky_Flora_Garlic_01.nif","","","Yes","Yes"
"T_Glb_Flora_Garlic02","Container","Garlic","0.00","Sky\o\Sky_Flora_Garlic_02.nif","","","Yes","Yes"
"T_Glb_Flora_GarlicHan01","Container","Bundle of Garlic","0.00","Sky\o\Sky_Cont_Garlic_01.nif","","","Yes","No"
"T_Glb_Flora_GarlicHan02","Container","Bundled Garlic","0.00","Sky\o\Sky_Cont_Garlic_02.nif","","","Yes","No"
"T_Glb_Flora_Gooseb01","Container","Gooseberry Bush","0.00","HR\o\T_hr_flora_gooseb_01.nif","","","Yes","Yes"
"T_Glb_Flora_Lavender01","Container","Lavender","0.00","pc\o\pc_flora_lavend.nif","","","Yes","Yes"
"T_Glb_Flora_Leek01","Container","Leek","0.00","Sky\o\Sky_Flora_Leek_01.nif","","","Yes","Yes"
"T_Glb_Flora_Lotus01","Container","Sacred Lotus","0.00","pc\o\pc_flora_lotus.nif","","","Yes","Yes"
"T_Glb_Flora_Milkthist01","Container","Milk Thistle","0.00","pc\o\pc_flora_milkthisle.nif","","","Yes","Yes"
"T_Glb_Flora_Milkthist02","Container","Milk Thistle","0.00","pc\o\pc_flora_milkthistle2.nif","","","Yes","Yes"
"T_Glb_Flora_Nirnroot01","Container","Nirnroot","0.00","pc\o\pc_flora_nirnroot.nif","","","Yes","Yes"
"T_Glb_Flora_Onion01","Container","Onion","0.00","Sky\o\Sky_Flora_Onion_01.nif","","","Yes","Yes"
"T_Glb_Flora_Onion02","Container","Onion","0.00","Sky\o\Sky_Flora_Onion_02.nif","","","Yes","Yes"
"T_Glb_Flora_OnionHang01","Container","Onion Bundle","0.00","Sky\o\Sky_Cont_ON_BND_01.nif","","","Yes","No"
"T_Glb_Flora_Potato01","Container","Potato","0.00","Sky\o\Sky_Flora_Potato_01.nif","","","Yes","Yes"
"T_Glb_Flora_Pumpkin01","Container","<deprecated>","0.00","pc\o\PC_Flora_Pumpkin.NIF","","","Yes","Yes"
"T_Glb_Flora_Radish01","Container","Radish","0.00","pc\o\pc_flora_radish.nif","","","Yes","Yes"
"T_Glb_Flora_Strawberr01","Container","Strawberry","0.00","pc\o\pc_flora_strawberry.nif","","","Yes","Yes"
"T_Glb_Flora_Tobacco01","Container","Tobacco","0.00","pc\o\pc_flora_tobacco.nif","","","Yes","Yes"
"T_Glb_Flora_Tomato01","Container","Tomato Plant","0.00","pc\o\pc_flora_tomato.nif","","","Yes","Yes"
"T_Glb_Flora_WtHyacint01","Container","Water Hyacinth","0.00","pc\o\pc_flora_hyacinth.NIF","","","Yes","Yes"
"T_Glb_Flora_WtHyacint02","Container","Water Hyacinth","0.00","pc\o\pc_flora_hyacinthB.nif","","","Yes","Yes"
"T_Glb_Flora_WtHyacint03","Container","Water Hyacinth","0.00","pc\o\pc_flora_hyacinthO.nif","","","Yes","Yes"
"T_Glb_Flora_WtHyacint04","Container","Water Hyacinth","0.00","pc\o\pc_flora_hyacinthR.nif","","","Yes","Yes"
"T_Glb_Flora_WtLilyPnk01","Container","Water Lilly","0.00","tr\o\tr_flora_lily_pink.nif","","","Yes","Yes"
"T_Glb_Flora_WtLilyPrp01","Container","Water Lilly","0.00","tr\o\tr_flora_lily_purple.nif","","","Yes","Yes"
"T_Glb_Flora_WtLilyWht01","Container","Water Lilly","0.00","tr\o\tr_flora_lily_white.nif","","","Yes","Yes"
"T_Glb_Flora_WtLilyYlw01","Container","Water Lilly","0.00","tr\o\tr_flora_lilly_yellow.nif","","","Yes","Yes"
"T_Glb_Mine_OreCoal_01","Container","Coal Pile","1.00","TR\O\tr_cont_rock_coalpile.nif","","","Yes","Yes"
"T_Glb_Mine_Spellstone01","Container","Spellstone","0.00","TR\o\tr_cont_spellstone_01.nif","","","Yes","No"
"T_Glb_Mine_Spellstone02","Container","Spellstone","0.00","TR\o\tr_cont_spellstone_02.nif","","","Yes","No"
"T_Glb_Mine_Spellstone03","Container","Spellstone","0.00","TR\o\tr_cont_spellstone_03.nif","","","Yes","No"
"T_Glb_Var_Skeleton01","Container","Corpse","120.00","TR\o\TR_cont_corpse_30.NIF","","","No","No"
"T_Glb_Var_Skeleton02","Container","Corpse","120.00","TR\o\TR_cont_corpse_40.NIF","","","No","No"
"T_Glb_Var_Skeleton03","Container","Corpse","120.00","TR\o\TR_cont_corpse_50.NIF","","","No","No"
"T_Glb_Var_Skeleton04","Container","Corpse","120.00","pc\o\PC_cont_corpse_sit.nif","","","No","No"
"T_Glb_Var_Skeleton05","Container","Corpse","120.00","Sky\o\Sky_Cont_Corpse_04.nif","","","No","No"
"T_Glb_Var_Skeleton06","Container","Corpse","120.00","o\contain_corpse00.NIF","","","No","No"
"T_Glb_Var_Skeleton07","Container","Corpse","120.00","o\contain_corpse10.NIF","","","No","No"
"T_Glb_Var_Skeleton08","Container","Corpse","120.00","o\contain_corpse20.NIF","","","No","No"
"T_Ham_Flora_GinkoHang01","Container","Dried Ginko","0.00","pc\o\pc_flora_ginko.nif","","","Yes","No"
"T_Ham_Flora_Persarine01","Container","Persarine","0.00","Sky\o\Sky_Flora_Persa_01.nif","","","Yes","Yes"
"T_Ham_Flora_Persarine02","Container","Persarine","0.00","Sky\o\Sky_Flora_Persa_02.nif","","","Yes","Yes"
"T_Ham_Flora_PersarineH1","Container","Dried Persarine","0.00","Sky\o\Sky_Cont_Persa_Dry.nif","","","Yes","No"
"T_Ham_Flora_Silverplm01","Container","Silver Palm","0.00","Sky\o\Sky_Flora_Palm_01.nif","","","Yes","Yes"
"T_Ham_Flora_Silverplm02","Container","Silver Palm","0.00","Sky\o\Sky_Flora_Palm_02.nif","","","Yes","Yes"
"T_Ham_Flora_Silverplm03","Container","Silver Palm","0.00","Sky\o\Sky_Flora_Palm_03.nif","","","Yes","Yes"
"T_Ham_Flora_Silverplm04","Container","Silver Palm","0.00","Sky\o\Sky_Flora_Palm_04.nif","","","Yes","Yes"
"T_Hr_Flora_BjoulsRose01","Container","Bjoulsae Rose","0.00","Sky\o\Sky_Flora_BjouRose_01.nif","","","Yes","Yes"
"T_Hr_Flora_BjoulsRose02","Container","Bjoulsae Rose","0.00","Sky\o\Sky_Flora_BjouRose_02.nif","","","Yes","Yes"
"T_Hr_Flora_Cornflo01","Container","Cornflower","0.00","HR\o\T_flora_cornflower_01.nif","","","Yes","Yes"
"T_Hr_Flora_Dragynia01","Container","Dragynia","0.00","Sky\o\Sky_Flora_Drag_01.nif","","","Yes","Yes"
"T_Hr_Flora_Dragynia02","Container","Dragynia","0.00","Sky\o\Sky_Flora_Drag_02.nif","","","Yes","Yes"
"T_Hr_Flora_MistleDry","Container","Dried Mistletoe","0.00","sky\o\sky_flora_MistleDry.nif","","","Yes","No"
"T_Hr_Flora_Mistletoe01","Container","Mistletoe","0.00","sky\o\sky_flora_mistlet_01.nif","","","Yes","Yes"
"T_Hr_Flora_Redpoppy01","Container","Red Poppy","0.00","sky\o\sky_flora_poppy_01.nif","","","Yes","Yes"
"T_Hr_Flora_Shadowfly01","Container","Shadowfly","0.00","Sky\o\Sky_Flora_SHFLY_01.nif","","","Yes","Yes"
"T_Hr_Flora_Shadowfly02","Container","Shadowfly","0.00","Sky\o\Sky_Flora_SHFLY_02.nif","","","Yes","Yes"
"T_Hr_Flora_Shadowfly03","Container","Shadowfly","0.00","Sky\o\Sky_Flora_SHFLY_03.NIF","","","Yes","Yes"
"T_Hr_Flora_Shadowfly04","Container","Shadowfly","0.00","Sky\o\Sky_Flora_SHFLY_04.NIF","","","Yes","Yes"
"T_Hr_Flora_Shadowfly05","Container","Shadowfly","0.00","Sky\o\Sky_Flora_SHFLY_05.NIF","","","Yes","Yes"
"T_Hr_Flora_Shadowfly06","Container","Shadowfly","0.00","Sky\o\Sky_Flora_SHFLY_06.NIF","","","Yes","Yes"
"T_Hr_Flora_ShadowflyH01","Container","Dried Shadowfly","0.00","Sky\o\Sky_Cont_Shfly_Dry.nif","","","Yes","No"
"T_Hr_Flora_WrothgGrap01","Container","Wrothgarian Grape","0.00","Sky\o\Sky_Flora_WR_Grape_01.nif","","","Yes","Yes"
"T_Mw_Fauna_CookedOrnd01","Container","Cooked Ornada","0.00","TR\o\TR_cont_cook_ornada.NIF","","","Yes","No"
"T_Mw_Fauna_EyestarCnt01","Container","Eyestar","0.00","TR\cr\TR_eyestar_VO.NIF","","","Yes","Yes"
"T_Mw_Fauna_MolecrEggs01","Container","Molecrab Egg Clutch","0.00","TR\o\TR_cont_MClutch01.NIF","","","Yes","No"
"T_Mw_Fauna_MolecrEggs02","Container","Molecrab Egg Clutch","0.00","TR\o\TR_cont_MClutch02.NIF","","","Yes","No"
"T_Mw_Fauna_OrnadaEggs01","Container","Ornada Egg Clutch","0.00","TR\o\TR_cont_OClutch01.NIF","","","Yes","No"
"T_Mw_Fauna_OrnadaEggs02","Container","Ornada Egg Clutch","0.00","TR\o\TR_cont_OClutch02.NIF","","","Yes","No"
"T_Mw_Flora_Blackrose01","Container","Black Rose","1.00","TR\o\TR_f_blackrose01.NIF","","","Yes","Yes"
"T_Mw_Flora_Blackrose02","Container","Black Rose","1.00","TR\o\TR_f_blackrose02.NIF","","","Yes","Yes"
"T_Mw_Flora_BlisterSpr01","Container","Blister Spore","0.00","tr\o\tr_f_blisterspore_01.nif","","","Yes","Yes"
"T_Mw_Flora_BlisterSpr02","Container","Blister Spore","0.00","tr\o\tr_f_blisterspore_02.nif","","","Yes","Yes"
"T_Mw_Flora_BlisterSpr03","Container","Blister Spore","0.00","tr\o\tr_f_blisterspore_03.nif","","","Yes","Yes"
"T_Mw_Flora_Bloatspore01","Container","Bloatspore","0.00","tr\o\TR_cavern_spore.nif","","","Yes","Yes"
"T_Mw_Flora_Bluefoot01","Container","Bluefoot","0.00","TR\f\TR_Flora_Bluefoot_01.nif","","","Yes","Yes"
"T_Mw_Flora_Bluefoot02","Container","Bluefoot","0.00","TR\f\TR_Flora_Bluefoot_02.nif","","","Yes","Yes"
"T_Mw_Flora_Bluefoot03","Container","Bluefoot","0.00","TR\f\TR_Flora_Bluefoot_03.nif","","","Yes","Yes"
"T_Mw_Flora_Bluefoot04","Container","Bluefoot","0.00","TR\f\TR_Flora_Bluefoot_04.nif","","","Yes","Yes"
"T_Mw_Flora_DesertRose01","Container","Desert Rose","0.00","tr\f\tr_flora_desrose_01.nif","","","Yes","Yes"
"T_Mw_Flora_DesertRose02","Container","Desert Rose","0.00","tr\f\tr_flora_desrose_02.nif","","","Yes","Yes"
"T_Mw_Flora_DesertRose03","Container","Desert Rose","0.00","tr\f\tr_flora_desrose_03.nif","","","Yes","Yes"
"T_Mw_Flora_Glasswort01","Container","Glasswort","0.00","TR\o\TR_f_glasswort01.nif","","","Yes","Yes"
"T_Mw_Flora_Glasswort02","Container","Glasswort","0.00","TR\o\TR_f_glasswort02.nif","","","Yes","Yes"
"T_Mw_Flora_Glasswort03","Container","Glasswort","0.00","TR\o\TR_f_glasswort03.nif","","","Yes","Yes"
"T_Mw_Flora_Hamumroot01","Container","Hamum Root","0.00","TR\o\TR_f_hamumroot01.nif","","","Yes","Yes"
"T_Mw_Flora_Hornlilly01","Container","Horn Lily","0.00","TR\o\TR_f_Alm_flower01a.NIF","","","Yes","Yes"
"T_Mw_Flora_Hornlilly02","Container","Horn Lily","0.00","TR\o\TR_f_Alm_flower01b.nif","","","Yes","Yes"
"T_Mw_Flora_Hornlilly03","Container","Horn Lily","0.00","TR\o\TR_f_Alm_flower01c.nif","","","Yes","Yes"
"T_Mw_Flora_Hornlilly04","Container","Horn Lily","0.00","TR\o\TR_f_Alm_flower01d.nif","","","Yes","Yes"
"T_Mw_Flora_Hornlilly05","Container","Horn Lily","0.00","TR\o\TR_f_Alm_flower01e.nif","","","Yes","Yes"
"T_Mw_Flora_Meadowrye01","Container","Meadow Rye","0.00","TR\o\TR_f_Alm_flower04a.NIF","","","Yes","Yes"
"T_Mw_Flora_Meadowrye02","Container","Meadow Rye","0.00","TR\o\TR_f_Alm_flower04b.NIF","","","Yes","Yes"
"T_Mw_Flora_Meadowrye03","Container","Meadow Rye","0.00","TR\o\TR_f_Alm_flower04c.NIF","","","Yes","Yes"
"T_Mw_Flora_Meadowrye04","Container","Meadow Rye","0.00","TR\o\TR_f_Alm_flower04d.NIF","","","Yes","Yes"
"T_Mw_Flora_Nirthfly01","Container","Nirthfly Stalks","0.00","TR\o\TR_f_Alm_flower02a.nif","","","Yes","Yes"
"T_Mw_Flora_Nirthfly02","Container","Nirthfly Stalks","0.00","TR\o\TR_f_Alm_flower02b.NIF","","","Yes","Yes"
"T_Mw_Flora_Nirthfly03","Container","Nirthfly Stalks","0.00","TR\o\TR_f_Alm_flower02c.NIF","","","Yes","Yes"
"T_Mw_Flora_Nirthfly04","Container","Nirthfly Stalks","0.00","TR\o\TR_f_Alm_flower02d.NIF","","","Yes","Yes"
"T_Mw_Flora_Nirthfly05","Container","Nirthfly Stalks","0.00","TR\o\TR_f_Alm_flower02e.NIF","","","Yes","Yes"
"T_Mw_Flora_Redfireflw01","Container","Red Fireflower","0.00","TR\f\TR_flora_fireflower_01.nif","","","Yes","Yes"
"T_Mw_Flora_Redfireflw02","Container","Red Fireflower","0.00","TR\f\TR_flora_fireflower_02.nif","","","Yes","Yes"
"T_Mw_Flora_Redfireflw03","Container","Red Fireflower","0.00","TR\f\TR_flora_fireflower_03.nif","","","Yes","Yes"
"T_Mw_Flora_SheggShelf01","Container","Sheggo's Shelf","0.00","tr\o\tr_flora_sheggshelf_01.nif","","","Yes","Yes"
"T_Mw_Flora_SheggShelf02","Container","Sheggo's Shelf","0.00","tr\o\tr_flora_sheggshelf_02.nif","","","Yes","Yes"
"T_Mw_Flora_SheggShelf03","Container","Sheggo's Shelf","0.00","tr\o\tr_flora_sheggshelf_03.nif","","","Yes","Yes"
"T_Mw_Flora_TempleDom01","Container","Temple Dome","0.00","tr\o\tr_flora_templedome_01.nif","","","Yes","Yes"
"T_Mw_Flora_TempleDom02","Container","Temple Dome","0.00","tr\o\tr_flora_templedome_02.nif","","","Yes","Yes"
"T_Mw_Flora_TimsaComeB01","Container","Timsa-Come-By flowers","0.00","TR\o\TR_f_Alm_flower03a.NIF","","","Yes","Yes"
"T_Mw_Flora_TimsaComeB02","Container","Timsa-Come-By flowers","0.00","TR\o\TR_f_Alm_flower03b.NIF","","","Yes","Yes"
"T_Mw_Flora_TimsaComeB03","Container","Timsa-Come-By flowers","0.00","TR\o\TR_f_Alm_flower03c.NIF","","","Yes","Yes"
"T_Mw_Flora_TimsaComeB04","Container","Timsa-Come-By flowers","0.00","TR\o\TR_f_Alm_flower03d.NIF","","","Yes","Yes"
"T_Mw_Flora_TimsaComeB05","Container","Timsa-Come-By flowers","0.00","TR\o\TR_f_Alm_flower03e.NIF","","","Yes","Yes"
"T_Mw_FloraAT_Lily_01","Container","Thirrine Water Lily","0.00","tr\f\tr_flora_thirrlily_flw.nif","","","Yes","Yes"
"T_Mw_FloraAT_OranMoss01","Container","Orange Moss","0.00","tr\f\tr_flora_mossclump_01.nif","","","Yes","Yes"
"T_Mw_FloraAT_OranMoss02","Container","Orange Moss","0.00","tr\f\tr_flora_mossclump_02.nif","","","Yes","Yes"
"T_Mw_FloraAT_OranMoss03","Container","Orange Moss","0.00","tr\f\tr_flora_mossclump_03.nif","","","Yes","Yes"
"T_Mw_FloraAT_Uracia_01","Container","Pyrous Uracia","0.00","tr\o\tr_flora_p_uracia_01.nif","","","Yes","Yes"
"T_Mw_FloraAT_Uracia_02","Container","Pyrous Uracia","0.00","tr\o\tr_flora_p_uracia_02.nif","","","Yes","Yes"
"T_Mw_FloraDP_SaltCroc01","Container","Salt Crocus","0.00","tr\o\tr_f_saltcrocus_01.nif","","","Yes","Yes"
"T_Mw_FloraDP_Saltrice01","Container","Saltrice","0.00","tr\o\tr_DP_saltrice_01.nif","","","Yes","Yes"
"T_Mw_FloraDP_Saltrice02","Container","Saltrice","0.00","TR\o\tr_DP_saltrice_02.nif","","","Yes","Yes"
"T_Mw_FloraDP_Saltrice03","Container","Saltrice","0.00","TR\o\tr_DP_saltrice_03.nif","","","Yes","Yes"
"T_Mw_FloraDS_SStrap01","Container","Saltstrap","0.00","TR\o\tr_flora_sstrap_bulb01.nif","","","Yes","Yes"
"T_Mw_FloraDS_SStrap02","Container","Saltstrap","0.00","TR\o\tr_flora_sstrap_bulb02.nif","","","Yes","Yes"
"T_Mw_FloraGM_AnemTwin01","Container","Anemic Twinstipe","0.00","tr\x\tr_ash_whiteshroom01.nif","","","Yes","Yes"
"T_Mw_FloraGM_GrTkPoly01","Container","Grey Tick Polypore","0.00","tr\x\tr_ash_puffshroom01.nif","","","Yes","Yes"
"T_Mw_FloraGM_GrTkPoly02","Container","Grey Tick Polypore","0.00","tr\x\tr_ash_puffshroom02.nif","","","Yes","Yes"
"T_Mw_FloraGM_GrTkPoly03","Container","Grey Tick Polypore","0.00","tr\x\tr_ash_puffshroom03.nif","","","Yes","Yes"
"T_Mw_FloraGM_GrTkPoly04","Container","Grey Tick Polypore","0.00","tr\x\tr_ash_puffshroom04.nif","","","Yes","Yes"
"T_Mw_FloraGM_UmbMorch01","Container","Umber Morchella","0.00","tr\x\tr_ash_fungshroom.nif","","","Yes","Yes"
"T_Mw_FloraGM_VileMorc01","Container","Vile Morchella","0.00","tr\x\tr_ash_darkfungshroom.nif","","","Yes","Yes"
"T_Mw_FloraSH_BlisFom01","Container","Blistering Fomentarius","0.00","TR\o\tr_f_fomentarius01.nif","","","Yes","Yes"
"T_Mw_FloraSH_BlisFom02","Container","Blistering Fomentarius","0.00","TR\o\tr_f_fomentarius02.nif","","","Yes","Yes"
"T_Mw_FloraSH_BlisFom03","Container","Blistering Fomentarius","0.00","TR\o\tr_f_fomentarius_clust.nif","","","Yes","Yes"
"T_Mw_FloraSH_Tanna01a","Container","Tanna Plant","0.00","TR\o\tr_flora_tanna_01a.nif","","","Yes","Yes"
"T_Mw_FloraSH_Tanna01b","Container","Tanna Plant","0.00","TR\o\tr_flora_tanna_01b.nif","","","Yes","Yes"
"T_Mw_FloraSH_Tanna01c","Container","Tanna Plant","0.00","TR\o\tr_flora_tanna_01c.nif","","","Yes","Yes"
